DONOR,Donor,RECIPIENT,Recipient,SECTOR,Sector,FLOW,Flow,CHANNEL,Channel,AMOUNTTYPE,Amount type,FLOWTYPE,Flow type,AIDTYPE,Type of aid,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
20005,"Official Donors, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.714266,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,19.42985,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,16.265563,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,84.716653,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,13.761707,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,16.91887,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,16.666087,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,21.557538,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,10.414998,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,13.151232,,
20005,"Official Donors, Total",288,Zambia,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.495009,,
20005,"Official Donors, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,348.541105,,
20005,"Official Donors, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,132.340328,,
20005,"Official Donors, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,77.002127,,
20005,"Official Donors, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,90.577383,,
20005,"Official Donors, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,0.377149,,
20005,"Official Donors, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,4.595474,,
20005,"Official Donors, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,3.286325,,
20005,"Official Donors, Total",288,Zambia,510,"VI.1. General Budget Support, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,328.073823,,
20005,"Official Donors, Total",288,Zambia,510,"VI.1. General Budget Support, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,124.356198,,
20005,"Official Donors, Total",288,Zambia,510,"VI.1. General Budget Support, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,69.187275,,
20005,"Official Donors, Total",288,Zambia,510,"VI.1. General Budget Support, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,89.870443,,
20005,"Official Donors, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,20.427463,,
20005,"Official Donors, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,7.884866,,
20005,"Official Donors, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,7.814852,,
20005,"Official Donors, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,0.70694,,
20005,"Official Donors, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,0.377149,,
20005,"Official Donors, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,3.286325,,
20005,"Official Donors, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,11.45159,,
20005,"Official Donors, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,2.715879,,
20005,"Official Donors, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,1.635196,,
20005,"Official Donors, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,1.175987,,
20005,"Official Donors, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,0.644125,,
20005,"Official Donors, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,0.61894,,
20005,"Official Donors, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,0.541817,,
20005,"Official Donors, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,0.1235,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,18.104921,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,9.380518,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,13.448246,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,10.490357,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,10.039734,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,9.00536,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,8.001513,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,11.489657,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,10.923206,,
20005,"Official Donors, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,10.759636,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,15.342435,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,8.168322,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,10.385476,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,7.161355,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,7.618002,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,8.068058,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,7.383169,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,9.81795,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,10.885481,,
20005,"Official Donors, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,10.641348,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,6.345172,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,1.972837,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,3.075083,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,4.189553,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,5.5091,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,1.509867,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,1.571483,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,1.554638,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,1.346117,,
20005,"Official Donors, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,1.024543,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,1195.97939,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,852.931258,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,1370.689321,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,1216.89091,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,1526.757872,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,1150.594785,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,1109.679864,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,1052.237448,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,1131.704401,,
20005,"Official Donors, Total",288,Zambia,1000,Total All Sectors,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,126.157981,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,807.12057,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,701.866124,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,1270.976289,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,1106.643206,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,1506.649756,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,1135.375938,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,1094.790237,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,1032.433932,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,1100.284859,,
20005,"Official Donors, Total",288,Zambia,450,Total Sector Allocable,100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,113.758319,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,493.690277,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,524.745723,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,723.860666,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,602.712199,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,1200.182574,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,715.638845,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,827.071383,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,657.508724,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,639.588195,,
20005,"Official Donors, Total",288,Zambia,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,49.845698,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,51.043426,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,42.230461,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,49.182163,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,65.076234,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,46.546388,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,110.985795,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,53.286507,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,42.505079,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,81.307598,,
20005,"Official Donors, Total",288,Zambia,110,"I.1. Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,2.367649,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,34.595992,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,29.733219,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,36.144584,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,34.012591,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,15.417925,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,62.259359,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,17.938927,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,5.731149,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,36.94377,,
20005,"Official Donors, Total",288,Zambia,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.070843,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,11.142875,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,8.345705,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,8.593178,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,16.266925,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,16.685586,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,20.635657,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,21.036441,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,4.961117,,
